# Venus upper clouds and the UV-absorber from MESSENGER/MASCS observations, S. Perez-Hoyos et al., submitted to JGR Planets - Data for figure 8
# Wavelength(mic.)	Obs.Radiance	Err.Radiance	Model Radiance	Obs. Reflectivity	Err. Refl.	Model Reflectivity	Chi2
0.741	4.419E+04	2.212E+03	4.510E+04	5.759E-01	2.883E-02	5.878E-01	1.691E-01	
0.743	4.447E+04	2.226E+03	4.603E+04	5.673E-01	2.839E-02	5.871E-01	4.858E-01	
0.745	4.452E+04	2.228E+03	4.582E+04	5.708E-01	2.857E-02	5.874E-01	3.383E-01	
0.748	4.529E+04	2.266E+03	4.578E+04	5.788E-01	2.897E-02	5.851E-01	4.740E-02	
0.750	4.506E+04	2.255E+03	4.533E+04	5.836E-01	2.921E-02	5.871E-01	1.414E-02	
0.752	4.518E+04	2.261E+03	4.511E+04	5.884E-01	2.945E-02	5.874E-01	1.015E-03	
0.755	4.534E+04	2.269E+03	4.494E+04	5.924E-01	2.965E-02	5.872E-01	3.133E-02	
0.757	4.540E+04	2.272E+03	4.465E+04	5.966E-01	2.986E-02	5.867E-01	1.100E-01	
0.759	4.560E+04	2.282E+03	4.434E+04	6.029E-01	3.017E-02	5.862E-01	3.057E-01	
0.762	4.496E+04	2.250E+03	4.428E+04	5.959E-01	2.982E-02	5.869E-01	9.080E-02	
0.764	4.454E+04	2.229E+03	4.405E+04	5.932E-01	2.969E-02	5.867E-01	4.912E-02	
0.766	4.399E+04	2.202E+03	4.282E+04	6.084E-01	3.045E-02	5.922E-01	2.834E-01	
0.769	4.324E+04	2.164E+03	4.287E+04	5.893E-01	2.950E-02	5.843E-01	2.884E-02	
0.771	4.298E+04	2.151E+03	4.303E+04	5.852E-01	2.929E-02	5.859E-01	6.204E-04	
0.773	4.217E+04	2.111E+03	4.309E+04	5.723E-01	2.865E-02	5.849E-01	1.930E-01	
0.775	4.148E+04	2.077E+03	4.251E+04	5.723E-01	2.865E-02	5.865E-01	2.460E-01	
0.778	4.139E+04	2.072E+03	4.257E+04	5.695E-01	2.851E-02	5.858E-01	3.288E-01	
0.780	4.016E+04	2.011E+03	4.236E+04	5.548E-01	2.777E-02	5.850E-01	1.188E+00	
0.783	3.882E+04	1.944E+03	4.070E+04	5.412E-01	2.709E-02	5.674E-01	9.371E-01	
0.785	3.872E+04	1.939E+03	4.093E+04	5.380E-01	2.694E-02	5.687E-01	1.297E+00	
0.787	3.843E+04	1.924E+03	4.128E+04	5.352E-01	2.680E-02	5.749E-01	2.191E+00	
0.789	3.862E+04	1.934E+03	4.053E+04	5.394E-01	2.701E-02	5.661E-01	9.742E-01	
0.792	3.801E+04	1.903E+03	4.048E+04	5.381E-01	2.694E-02	5.732E-01	1.689E+00	
0.794	3.816E+04	1.911E+03	4.004E+04	5.495E-01	2.751E-02	5.764E-01	9.586E-01	
0.796	3.859E+04	1.932E+03	4.053E+04	5.492E-01	2.750E-02	5.768E-01	1.004E+00	
0.799	3.907E+04	1.956E+03	4.043E+04	5.641E-01	2.824E-02	5.837E-01	4.812E-01	
0.801	3.912E+04	1.959E+03	4.063E+04	5.617E-01	2.812E-02	5.833E-01	5.911E-01	
0.803	3.968E+04	1.986E+03	4.004E+04	5.761E-01	2.884E-02	5.814E-01	3.404E-02	
0.806	3.950E+04	1.977E+03	3.975E+04	5.806E-01	2.907E-02	5.843E-01	1.598E-02	
0.808	3.969E+04	1.987E+03	3.941E+04	5.874E-01	2.941E-02	5.833E-01	1.990E-02	
0.810	3.935E+04	1.970E+03	3.933E+04	5.790E-01	2.899E-02	5.786E-01	1.979E-04	
0.813	3.947E+04	1.976E+03	3.937E+04	5.803E-01	2.905E-02	5.788E-01	2.351E-03	
0.815	3.809E+04	1.907E+03	3.892E+04	5.640E-01	2.824E-02	5.763E-01	1.908E-01	
0.817	3.811E+04	1.908E+03	3.861E+04	5.658E-01	2.833E-02	5.732E-01	6.771E-02	
0.820	3.737E+04	1.871E+03	3.774E+04	5.759E-01	2.884E-02	5.816E-01	3.956E-02	
0.822	3.741E+04	1.873E+03	3.803E+04	5.695E-01	2.852E-02	5.791E-01	1.113E-01	
